time_range,route,speed,carsnum
9,丽都街100号,24.996129668444443,9
9,广都上街193号,25.044321541412,25
9,美岸路二段,25.105816706978,40
9,正东中街223号,25.45417066132222,18
9,瑞祥西街,25.746232849910417,8
9,正西街175号,25.85955301485384,26
9,正东下街1号,26.06394714827083,24
9,正东中街103号,26.178314828036367,11
9,顺兴路,26.406964098218825,31
9,府河路1段,26.418517040402083,24
9,广都中街235号,26.53342142600325,46
9,天津路西段,27.18294238119838,11
9,南湖大道,27.24622280409395,182
9,G213(益州大道南二段),27.50664966432432,27
9,龙灯山路,27.63605192413125,48
9,正西街225号,27.70504572349474,19
9,南延线,27.99293984419375,8
9,藕塘新街8,28.03821839240556,12
9,东寺街,28.30965632118721,28
9,剑和路一段,28.33931474480248,27
9,丽都街165号,28.35403319382222,9
9,正东中街211号,28.607723628137503,8
9,丽都街56号,28.6825612146125,8
9,正东中街229号,28.977252038632265,31
9,江畔路,29.013107291187776,27
9,丽都街163号,29.10081273664,10
9,协泰北街,29.65606945547143,28
9,正东中街128号,29.694939651775,8
9,南湖南路,29.87768232171408,108
9,府河路2段,29.930109275196436,28
9,广东街,30.325770310147437,13
9,睦邻路,30.33360769178,15
9,锦江路3段,30.465265210089,100
9,南湖北路,30.62212207509169,114
9,正东下街91号,30.70995327170612,49
9,正东中街109号,30.99423442569473,38
9,天府大道南段辅路,31.00326410015376,149
9,荷韵路,31.021336098313423,12
9,东山大道1段,31.2299679023,10
9,G213(两江路),31.373362196654732,52
9,海洋路,31.392121238575765,98
9,物联一路,31.404367849654165,12
9,G108辅路,31.713361843340003,10
9,正东中街134号,31.9260808163,11
9,华阳大道4段-303号,32.05619177119038,103
9,G213(牧华立交桥),32.078250095542856,28
9,瑞祥路,32.119538134581575,38
9,万顺路一段,32.2249110444535,50
9,G108(麓山大道一段),32.30247255584755,257
9,绿野路一段,33.16439928275625,16
9,二江路1段-307号,33.54770610744375,16
9,,33.5898628631614,36
9,G213(益州大道南一段),33.77824376032729,23
9,绿野路三段,33.77882604139558,61
9,老成仁路,34.02440035383163,49
9,G213(天府大道南段),34.21442954195281,346
9,G108(麓山大道二段),34.21514536955061,137
9,二江路1段,34.650173122988456,26
9,蜀州路,34.85374029616666,15
9,正西街292号,35.21509018383573,28
9,新码头南街47号,35.260252880416665,12
9,荷韵东路,35.40083398715667,15
9,东林寺北巷,35.52255940903461,13
9,东山大道一段,35.577854371016606,33
9,南湖东路,35.857395788357586,33
9,物联大道,36.05737574113542,16
9,麓山大道一段,36.09554769979399,25
9,云龙路,36.26058925691,15
9,牧华路三段辅路,36.29826846106361,151
9,黄龙大道,36.48948584172785,107
9,通济桥街10,36.794091121517646,17
9,G213(天府大道南一段),36.99305829114925,138
9,沈阳路东段,37.46604152338136,36
9,正东下街149号,38.172562594225006,28
9,沈阳路西段,38.84592624790668,43
9,G213(老成仁路),39.130637222103175,63
9,G213(沈阳路西段),39.547019237875006,22
9,华阳绕城路,40.79436000649346,81
9,天府大道南一段辅路,40.98355153607259,73
9,定安路,41.04363628092369,19
9,万东路,41.11962015831145,16
9,梓州大道辅路,41.33049890587086,169
9,华府大道3段,41.91481358481701,48
9,G108(牧华路三段),42.72454554059752,402
9,天府大道南二段辅路,42.8335696006783,22
9,梓州大道,43.13073588395167,120
9,Y008,44.22634044956081,13
9,武汉路西段辅路,44.23152318071333,45
9,祥鹤二街,44.598718627115,20
9,新码头街2,45.19822487088,10
9,钟灵路,45.68243189685385,13
9,剑南大道南一段,45.83210490833663,151
9,剑南大道南段辅路,46.08740023741378,191
9,温家山路,46.118603233823805,14
9,麓山大道1段,46.48788694795686,195
9,万顺路二段,46.50430808551667,12
9,双兴大道,46.7006054897677,48
9,梓州大道南一段,47.7080786465221,110
9,长顺大道一段,49.0052033174944,69
9,G213(成仁路),49.84795487284212,22
9,绿野路二段,50.125896866762936,13
9,天府大道南二段,51.21587961935327,22
9,天府大道南一段,51.23872813152974,57
9,梓州大道南一段辅路,52.34048960648584,48
9,红星路南延线,52.76380779149936,122
9,正兴湾大桥,52.83218270087479,24
9,双黄路,53.20296341149777,43
9,X062(剑南大道南段),53.95087045816207,29
9,黄龙大道一段,55.658500052987314,23
9,天府大道南段,55.91033495221057,98
9,G108(牧华路二段),56.11207416186485,55
9,滨江路,57.33514398980862,11
9,剑南大道南段,58.00530114194258,223
9,华府大道四段,58.18522470022936,23
9,正公路,58.698256880800464,41
9,武汉路西段,59.033752937874375,32
9,物联二路,60.71236521828125,8
9,黄龙大道1段,60.74181536347619,21
9,益州大道南一段,60.757487046012805,8
9,剑南大道南一段辅路,61.48468535858793,59
9,正公路辅路,63.50233289942066,26
9,协中路,64.72414423677115,52
10,正北中街33号,3.5897560515,9
10,正北中街35号,3.9775797515,9
10,府河路1段-95号,6.670019854858825,17
10,张家巷5号,8.067160834109753,41
10,正北上街117号,8.28991484360909,11
10,府河路1段-54-、56号,8.455297990850001,50
10,正北中街37号,8.755697738825,12
10,正西街231号,8.930416383666666,12
10,正北上街95,8.96895580394,15
10,正北上街82号-附1号,8.986661185054544,11
10,通济巷7号,9.6360537162625,8
10,正东上街166号,10.131529430753844,13
10,正北上街102号,10.366815973875,8
10,丁字街28号,11.173265834991666,12
10,水津街110,11.444222267072726,11
10,正东上街153号,11.703671558599998,35
10,正东上街57号,11.989794785111902,42
10,正东上街170号,12.00826566483846,13
10,通济桥下街198,12.339131024208143,124
10,正北中街64号,12.3789278856,9
10,正东上街66号,12.53329830079032,31
10,富民路3段,12.5885444739,16
10,广都上街193,12.77772426361,20
10,正北上街80号,12.94561164737647,17
10,华阳大道3段-147号,13.1179818413675,10
10,华阳大道4段-313,13.208992860077776,9
10,通济桥下街108,13.311604278057892,38
10,荷韵二街,13.708696469044444,9
10,正西街68号,13.795010244822224,9
10,美岸路三段,13.85543140428478,23
10,正东上街3,13.877711194905404,37
10,正西街60号,13.969239818638462,26
10,广东街192,14.07377501587778,9
10,荷香路一段,14.231777231660004,10
10,华阳大道2段-218号,14.632451361219047,21
10,协和上街275,14.730182894435716,14
10,府河路3段,15.038008028018384,85
10,广都中街239号,15.125654649647151,41
10,正西街39号,15.26044937127727,22
10,二江路2段-121号,15.324082851609091,11
10,湾河东街35号,15.328799352325,12
10,广都上街49号,15.460150598652938,17
10,藕塘新街76,15.719255516823331,15
10,广东街153,15.866873560886363,11
10,中兴上街239号,15.8681611342,13
10,天明塘街,15.962823592899,25
10,府河路1段-73-、71号,16.00271389469781,91
10,广都中街237号,16.072458429844232,52
10,华新中街97号,16.10156575637084,24
10,九里埂路,16.200512753072726,11
10,正西街2号,16.21945565356491,57
10,湾河东街,16.466923985394793,8
10,正东中街65号,16.513571262882856,35
10,藕塘街117,16.75274575372941,17
10,正西街42号,16.840223539853845,13
10,正西街65号,16.8475525814,23
10,丁字街67,16.879187411216666,11
10,通济桥下街161,16.879270839283333,36
10,正东中街80号,16.961041543775004,26
10,正东上街181号,17.04658402076458,48
10,天津路西段,17.20607383184951,11
10,祥鹤一街,17.403885959029488,13
10,正西街90号,17.45489231984769,65
10,广宁路,17.45967245798153,37
10,利民一街92,17.50601521800909,11
10,南湖路,17.598349697666265,42
10,华阳大道2段-230,17.613877232145278,53
10,正东中街69号,17.65228313066571,35
10,正东中街103号,17.65345183812,20
10,广都上街195号,17.657517526308332,36
10,湾河街,17.662712488216666,12
10,美岸路一段,17.666303067848027,31
10,富民路3段-78,17.75180350616364,11
10,正西街61号,17.819562771585716,14
10,正北上街85号-、83号-、81号,17.96237063546667,9
10,华阳大道3段-191号,18.013542873739997,10
10,府河路二段,18.026940713374668,50
10,府河路1段-211号,18.059021148833928,56
10,华阳大道3段-159号,18.122099799137494,24
10,南湖路102,18.373678459475,10
10,云龙路,18.547903296109524,14
10,正东下街120号,18.57277332496842,19
10,华阳大道4段-200,18.6589723155925,8
10,广都上街192号,18.67567510379661,59
10,天研路,18.77523778449167,111
10,华阳大道3段,18.789256067786106,36
10,正西街282号,19.07246410218,10
10,海昌路,19.166072186701864,76
10,正北中街2号,19.25205081592308,26
10,正东上街192号,19.32798748466181,55
10,广都上街193号,19.3816285661926,27
10,华阳大道4段-311号,19.41560089298529,34
10,正东中街99号,19.45378878005,12
10,正西街187号,19.514248661618183,33
10,华阳大道4段-153号,20.048782241996435,28
10,政府街41,20.10275088366111,18
10,南湖西路,20.26975122472751,81
10,正东中街223号,20.284080595309675,31
10,府河路一段,20.294699196820915,58
10,府河路1段-217号,20.48241975879412,34
10,正西街175号,20.573420738312,25
10,湾河西街,20.99316245251875,8
10,雅和南二路,21.047348323224785,39
10,祥鹤四街,21.06000925611875,16
10,华新中街101号,21.232985918683337,18
10,府河路1段-89-、88-、85-、83号,21.36578340626093,147
10,新程大道,21.552330535084263,70
10,府河路1段,21.568348813573333,30
10,丽都街100号,21.59857375055556,9
10,正东上街157号,21.774631332571428,14
10,利民三街88,21.994795522525003,8
10,雅和南一路,22.215409939778237,30
10,杭州路西段,22.38902536984625,10
10,锦江路2段,22.394323318091768,162
10,梓林巷,22.611392735672226,15
10,和顺路一段,22.683842346086667,15
10,丽都街56号,22.74904065758889,9
10,正东中街229号,22.849646091914284,35
10,瑞祥西街,22.87038066549773,11
10,正西街225号,22.99823719063,20
10,东寺北二路,23.27663500123941,28
10,丽都街165号,23.29304075939474,19
10,正东中街241号,23.331932850343748,16
10,丽都街163号,23.445566314477773,9
10,广都中街235号,23.496306195691176,51
10,美岸路二段,23.601453835624337,38
10,牧鱼一路,23.602102892344444,9
10,龙灯山路,23.823377281192982,57
10,锦江路3段,24.398543879973044,102
10,海洋路,24.622844791629305,125
10,正东下街1号,24.70661721999584,24
10,南湖北路,24.765493880735,125
10,富民路3段-101,25.008824560806666,15
10,协泰北街,25.21913911330244,41
10,丽都街140号,25.23678666622222,9
10,华新中街226号,25.725311445425,8
10,剑和路一段,25.83372219331328,16
10,丽都街75号,25.90866850742308,13
10,华阳大道4段,26.000446200591668,12
10,二江路二段,26.266973587132505,20
10,正东中街109号,26.33399888924138,29
10,南湖大道,26.41785074340416,244
10,广东街,26.636409412178125,16
10,藕塘新街8,27.17310922500556,9
10,南湖东路,27.22349253194205,44
10,通济桥下街,27.366755250062965,9
10,富民路4段,27.496443167871565,17
10,正东下街91号,27.54363114053606,61
10,万顺路一段,27.81530217675741,63
10,瑞祥路,27.82306045329902,51
10,二江路1段-307号,28.163063384927995,25
10,正东中街134号,28.340385844508333,12
10,江畔路,28.48394932036418,31
10,,28.57096548105026,29
10,正东下街217号,28.68219286423571,14
10,G213(牧华立交桥),28.71808983786944,36
10,华阳大道4段-303号,28.729485156090902,119
10,蜀州路,28.773854177904287,14
10,东寺街,28.808998458640385,26
10,天府大道南段辅路,28.86873406604797,152
10,正东中街128号,29.204092527575,16
10,G213(益州大道南二段),29.36508050563868,26
10,华新中街162,29.602681605211764,17
10,G108(麓山大道一段),29.81978915287948,267
10,G213(两江路),30.56025759961512,70
10,府河路2段,30.624154193315796,38
10,G108辅路,30.667182091466668,15
10,正东下街240号,30.691314592845448,11
10,祥鹤二街,30.76823008439012,27
10,新码头南街47号,30.80813492901429,14
10,G213(天府大道南段),30.91711117266125,390
10,老成仁路,31.40724974624531,32
10,荷韵南路,31.52316300469264,16
10,正西街292号,31.721426706921427,28
10,G108(麓山大道二段),31.725488485877744,146
10,黄龙大道2段,31.82089352725833,14
10,二江路1段-419号,32.043626667569995,10
10,二江路1段,32.60201756957727,33
10,黄龙大道,32.71580707765733,113
10,南湖南路,32.72660455806657,103
10,通济桥街10,32.99268792192143,14
10,G213(天府大道南一段),33.042296160241456,123
10,绿野路三段,33.12946548268494,97
10,顺兴路,33.18315975002001,30
10,正东下街149号,33.7841907229,32
10,中彭路,33.94131658819375,12
10,悦和一街,34.414190226227085,8
10,定安路,34.44951888307369,19
10,G213(益州大道南一段),34.48332082209338,20
10,荷韵东路,35.09124054553334,9
10,麓山大道一段,35.714026847347306,34
10,牧华路三段辅路,35.905748755621254,180
10,G213(老成仁路),36.073800272062776,90
10,东山大道一段,36.282006984008206,26
10,香沙路,36.41429601342871,13
10,天府大道南一段辅路,36.633637205233306,89
10,梓州大道辅路,36.99547287141766,188
10,藕塘新街21,37.18633030016666,9
10,沈阳路西段,37.19594484470338,40
10,长顺大道一段,37.37651453240612,65
10,沈阳路东段,37.60500027560792,24
10,华阳绕城路,38.3427933923278,98
10,绿野路一段,39.36676251181819,22
10,空港四路,39.383603357783336,9
10,物联大道,39.66098859051088,18
10,宁波路东段,39.84610925387037,9
10,物联一路,40.24955176484242,11
10,剑南大道南段辅路,41.515192959995815,202
10,天府大道南二段辅路,41.56034371111848,23
10,钟灵路,41.67118961995714,21
10,G213(沈阳路西段),42.63043354301088,23
10,麓山大道1段,42.90861137090953,228
10,G108(牧华路三段),42.97714183313726,448
10,梓州大道,43.031142877508216,128
10,新码头街2,43.31550791334286,14
10,Y008,43.48443815302175,15
10,华府大道3段,44.39106683213125,48
10,武汉路西段辅路,45.03100692069808,43
10,武汉路东段辅路,45.318780274633326,8
10,万东路,45.43973105798788,11
10,双兴大道,45.82201027273204,32
10,新码头街2号,45.8429117473125,8
10,红星路南延线,46.208761044135066,152
10,剑南大道南一段,46.352307049771184,160
10,协和大道,46.5552167590111,9
10,万顺路二段,46.765304672430005,10
10,梓州大道南一段辅路,48.040292953047576,50
10,梓州大道南一段,48.163101747812384,108
10,滨江路,48.28842082324884,11
10,X062(剑南大道南段),48.726325748862266,53
10,绿野路二段,48.89511066504139,22
10,双黄路,49.6979790280548,28
10,东山大道1段,49.7772065512625,8
10,温家山路,50.30731672586666,15
10,正公路,50.39821175331449,43
10,G213(成仁路),50.94971754749168,24
10,天府大道南段,51.59508297498674,127
10,剑南大道南段,53.01017594318351,266
10,G108(牧华路二段),53.164854743463096,97
10,正兴湾大桥,53.93850460328316,28
10,正公路辅路,54.22681596605428,21
10,天府大道南一段,54.37089992489552,69
10,华府大道四段,54.91146330460333,21
10,X062辅路,57.28069609936362,13
10,武汉路西段,58.30585902274789,33
10,剑南大道南一段辅路,59.14229135589965,79
10,协中路,60.19565367450864,52
10,物联二路,61.51080417824999,18
10,天府大道南二段,62.15555410985991,37
10,G108(生物城中路一段),64.68872774410677,8
10,黄龙大道一段,65.88917687967154,24
10,黄龙大道1段,68.26496774002175,23
11,正北中街37号,3.805040513237501,16
11,府河路1段-95号,6.1004879589411765,17
11,通济桥下街108,6.64757239683387,31
11,张家巷5号,8.323928319385713,56
11,正东上街166号,8.35368838389091,22
11,正东上街66号,8.447533893015908,44
11,正东上街170号,8.855369724562502,24
11,正西街231号,8.943005896075002,8
11,正北上街95,9.068570595115787,19
11,通济桥下街198,9.068855202468235,124
11,府河路1段-54-、56号,9.590612122033928,56
11,正东上街57号,9.954121126449056,53
11,正东上街153号,9.967938850666666,39
11,正北上街82号-附1号,10.45004382079091,11
11,水津街110,10.520527336248332,30
11,正大街61,10.5449345172875,8
11,富民路3段,10.646682582483336,12
11,正东下街120号,10.84102846839643,28
11,正西街60号,11.217403315832357,34
11,正西街68号,11.264046034072727,11
11,正东中街103号,11.55809152376154,13
